Date,EuroPriceInUSD
2009-01-03,1.37713333333
2009-01-04,1.36766666667
2009-01-05,1.3582
2009-01-06,1.3332
2009-01-07,1.3595
2009-01-08,1.3617
2009-01-09,1.3684
2009-01-10,1.35873333333
2009-01-11,1.34906666667
2009-01-12,1.3394
2009-01-13,1.3262
2009-01-14,1.3173
2009-01-15,1.3085
2009-01-16,1.327
2009-01-17,1.32406666667
2009-01-18,1.32113333333
2009-01-19,1.3182
2009-01-20,1.293
2009-01-21,1.291
2009-01-22,1.2984
2009-01-23,1.2795
2009-01-24,1.286
2009-01-25,1.2925
2009-01-26,1.299
2009-01-27,1.3174
2009-01-28,1.326
2009-01-29,1.3111
2009-01-30,1.2816
2009-01-31,1.27973333333
2009-02-01,1.27786666667
2009-02-02,1.276
2009-02-03,1.2849
2009-02-04,1.2818
2009-02-05,1.2829
2009-02-06,1.2796
2009-02-07,1.28666666667
2009-02-08,1.29373333333
2009-02-09,1.3008
2009-02-10,1.2967
2009-02-11,1.2938
2009-02-12,1.2833
2009-02-13,1.2823
2009-02-14,1.28036666667
2009-02-15,1.27843333333
2009-02-16,1.2765
2009-02-17,1.2634
2009-02-18,1.2596
2009-02-19,1.2705
2009-02-20,1.2591
2009-02-21,1.266
2009-02-22,1.2729
2009-02-23,1.2798
2009-02-24,1.2763
2009-02-25,1.2795
2009-02-26,1.2782
2009-02-27,1.2644
2009-02-28,1.2628
2009-03-01,1.2612
2009-03-02,1.2596
2009-03-03,1.2615
2009-03-04,1.2555
2009-03-05,1.2555
2009-03-06,1.2658
2009-03-07,1.2627
2009-03-08,1.2596
2009-03-09,1.2565
2009-03-10,1.2783
2009-03-11,1.2786
2009-03-12,1.2782
2009-03-13,1.2905
2009-03-14,1.29506666667
2009-03-15,1.29963333333
2009-03-16,1.3042
2009-03-17,1.2942
2009-03-18,1.313
2009-03-19,1.3671
2009-03-20,1.3549
2009-03-21,1.3552
2009-03-22,1.3555
2009-03-23,1.3558
2009-03-24,1.3507
2009-03-25,1.3494
2009-03-26,1.3607
2009-03-27,1.3295
2009-03-28,1.3261
2009-03-29,1.3227
2009-03-30,1.3193
2009-03-31,1.3308
2009-04-01,1.3246
2009-04-02,1.3392
2009-04-03,1.3425
2009-04-04,1.34486666667
2009-04-05,1.34723333333
2009-04-06,1.3496
2009-04-07,1.3255
2009-04-08,1.3231
2009-04-09,1.3273
2009-04-10,1.3274
2009-04-11,1.32743333333
2009-04-12,1.32746666667
2009-04-13,1.3275
2009-04-14,1.3276
2009-04-15,1.3173
2009-04-16,1.3196
2009-04-17,1.3058
2009-04-18,1.30273333333
2009-04-19,1.29966666667
2009-04-20,1.2966
2009-04-21,1.2932
2009-04-22,1.2947
2009-04-23,1.305
2009-04-24,1.3232
2009-04-25,1.31963333333
2009-04-26,1.31606666667
2009-04-27,1.3125
2009-04-28,1.2992
2009-04-29,1.3266
2009-04-30,1.3275
2009-05-01,1.3249
2009-05-02,1.32403333333
2009-05-03,1.32316666667
2009-05-04,1.3223
2009-05-05,1.3403
2009-05-06,1.3322
2009-05-07,1.3363
2009-05-08,1.3425
2009-05-09,1.34746666667
2009-05-10,1.35243333333
2009-05-11,1.3574
2009-05-12,1.3683
2009-05-13,1.3623
2009-05-14,1.3563
2009-05-15,1.3518
2009-05-16,1.351
2009-05-17,1.3502
2009-05-18,1.3494
2009-05-19,1.3612
2009-05-20,1.369
2009-05-21,1.3771
2009-05-22,1.3972
2009-05-23,1.39846666667
2009-05-24,1.39973333333
2009-05-25,1.401
2009-05-26,1.3908
2009-05-27,1.3901
2009-05-28,1.3856
2009-05-29,1.4098
2009-05-30,1.41386666667
2009-05-31,1.41793333333
2009-06-01,1.422
2009-06-02,1.4238
2009-06-03,1.4207
2009-06-04,1.4095
2009-06-05,1.4177
2009-06-06,1.40733333333
2009-06-07,1.39696666667
2009-06-08,1.3866
2009-06-09,1.3959
2009-06-10,1.4102
2009-06-11,1.3969
2009-06-12,1.4004
2009-06-13,1.39526666667
2009-06-14,1.39013333333
2009-06-15,1.385
2009-06-16,1.389
2009-06-17,1.384
2009-06-18,1.392
2009-06-19,1.3932
2009-06-20,1.39073333333
2009-06-21,1.38826666667
2009-06-22,1.3858
2009-06-23,1.3978
2009-06-24,1.4029
2009-06-25,1.394
2009-06-26,1.4096
2009-06-27,1.40833333333
2009-06-28,1.40706666667
2009-06-29,1.4058
2009-06-30,1.4134
2009-07-01,1.4096
2009-07-02,1.4049
2009-07-03,1.4009
2009-07-04,1.39716666667
2009-07-05,1.39343333333
